Date,Latitude,Longitude
11/11/2014,5.46836,6.71892
11/11/2014,4.52806,6.53083
12/11/2014,5.44067,5.25656
12/11/2014,4.98044,7.17489
12/11/2014,4.89289,7.11925
13/11/2014,4.54953,6.68067
13/11/2014,4.74964,5.82267
13/11/2014,4.50714,6.04853
13/11/2014,4.50037,7.13274
13/11/2014,5.10275,6.46758
14/11/2014,5.14783,6.45786
14/11/2014,5.1955,6.75211
14/11/2014,4.98136,6.68831
15/11/2014,4.73564,5.97467
16/11/2014,4.51667,6.02525
16/11/2014,4.4425,6.50417
16/11/2014,4.65681,7.07619
18/11/2014,4.79136,5.75442
18/11/2014,5.78225,5.25814
20/11/2014,4.68,5.90197
21/11/2014,5.24767,6.601
21/11/2014,4.47461,6.13369
21/11/2014,4.49953,6.61231
22/11/2014,4.27353,8.19223
22/11/2014,4.81383,5.72583
22/11/2014,4.74128,5.97581
22/11/2014,4.73478,5.97456
22/11/2014,4.49608,7.21331
22/11/2014,4.50397,7.22325
22/11/2014,5.10275,6.46794
24/11/2014,4.70544,5.96853
24/11/2014,4.74975,5.82303
25/11/2014,5.56325,5.59481
25/11/2014,4.50889,6.04072
25/11/2014,4.79072,5.75658
25/11/2014,5.25931,6.57397
25/11/2014,5.25944,6.57319
26/11/2014,4.68953,7.25581
26/11/2014,4.79147,5.75383
26/11/2014,4.86239,5.59406
28/11/2014,4.50825,6.04403
28/11/2014,4.74189,5.97592
28/11/2014,4.95447,6.79283
28/11/2014,4.65025,7.27783
28/11/2014,4.79097,5.75642
28/11/2014,5.02467,6.36125
29/11/2014,4.74947,5.82283
30/11/2014,4.70189,7.24408
30/11/2014,6.07578,5.64919
02/12/2014,4.45194,6.49903
02/12/2014,4.77767,5.98053
02/12/2014,4.51189,6.03289
03/12/2014,4.79086,5.756
03/12/2014,4.51253,6.03192
03/12/2014,4.71214,6.08136
03/12/2014,4.93019,5.71711
04/12/2014,4.50133,6.06478
05/12/2014,4.46425,6.16253
05/12/2014,5.5625,5.55078
05/12/2014,5.44736,5.24728
05/12/2014,4.77925,5.77875
06/12/2014,4.96836,6.80564
06/12/2014,5.90289,5.56369
06/12/2014,4.74944,5.82292
08/12/2014,4.51197,6.03286
09/12/2014,4.53447,5.98872
09/12/2014,4.26562,8.17356
11/12/2014,4.50167,6.064
12/12/2014,5.44869,6.67278
14/12/2014,5.15797,6.34804
14/12/2014,4.85231,7.07214
14/12/2014,4.77925,5.77875
15/12/2014,4.53708,5.97956
16/12/2014,4.78678,5.77042
16/12/2014,4.78678,5.77042
16/12/2014,5.10272,6.46758
17/12/2014,4.56353,6.85081
17/12/2014,4.7495,5.82275
20/12/2014,4.64742,6.40411
20/12/2014,4.50106,6.06533
20/12/2014,5.67833,5.19944
21/12/2014,4.50711,6.0485
21/12/2014,5.57364,5.80914
21/12/2014,6.07086,5.62108
22/12/2014,4.79072,5.75653
22/12/2014,4.65625,7.27714
22/12/2014,4.69622,5.92367
22/12/2014,6.09458,5.53458
22/12/2014,5.81819,5.64676
23/12/2014,5.09375,6.46044
23/12/2014,4.53781,5.97711
24/12/2014,4.68025,5.90175
24/12/2014,4.512,6.03278
25/12/2014,4.67778,5.90403
25/12/2014,4.85603,7.16483
26/12/2014,4.67814,5.90375
27/12/2014,4.51994,6.02006
28/12/2014,5.47311,5.44569
28/12/2014,5.44806,6.63567
28/12/2014,5.38739,6.55858
28/12/2014,5.449,6.67033
29/12/2014,6.09453,5.53458
29/12/2014,5.85442,5.87497
30/12/2014,4.74953,5.82258
31/12/2014,4.54528,6.49878
31/12/2014,4.7905,5.75733
02/01/2015,4.25225,8.22819
03/01/2015,5.57742,5.68242
03/01/2015,5.09436,6.45972
04/01/2015,5.57414,5.78892
04/01/2015,4.25225,8.22819
05/01/2015,5.44247,6.17181
05/01/2015,5.42083,5.37958
07/01/2015,5.45397,5.23269
08/01/2015,4.63039,6.26544
09/01/2015,4.25225,8.22819
09/01/2015,4.54527,8.01203
10/01/2015,4.50694,6.04933
13/01/2015,5.14075,6.44739
14/01/2015,4.74892,5.82361
15/01/2015,4.79028,5.75656
17/01/2015,4.56442,6.78036
17/01/2015,4.51997,6.02003
17/01/2015,5.57358,6.31169
18/01/2015,4.57481,7.02872
18/01/2015,4.51197,6.03278
18/01/2015,5.56836,5.62642
19/01/2015,4.25082,8.13864
20/01/2015,4.53169,5.99667
20/01/2015,4.53489,5.88731
21/01/2015,4.81503,5.72269
22/01/2015,4.50164,6.064
23/01/2015,4.51772,6.02369
23/01/2015,5.67072,5.26433
23/01/2015,4.79036,5.7565
23/01/2015,4.82742,5.91186
24/01/2015,4.7495,5.82278
24/01/2015,4.46375,6.16347
25/01/2015,4.46328,6.29108
25/01/2015,5.10028,6.49492
26/01/2015,4.47444,6.10992
27/01/2015,4.25225,8.22819
29/01/2015,4.68081,5.90114
29/01/2015,4.57294,7.25381
29/01/2015,4.50689,6.04936
29/01/2015,4.50692,6.05044
29/01/2015,4.46328,6.29108
30/01/2015,4.79089,5.75589
30/01/2015,5.61272,5.17472
01/02/2015,4.74947,5.82281
02/02/2015,4.51197,6.03278
02/02/2015,4.71231,6.03444
03/02/2015,4.62864,6.2235
03/02/2015,4.51647,6.02567
04/02/2015,4.62858,6.22108
04/02/2015,4.62853,6.218
04/02/2015,4.73681,6.21808
04/02/2015,4.74752,5.75958
05/02/2015,4.50164,6.064
05/02/2015,4.63039,6.26544
05/02/2015,5.56358,5.59231
05/02/2015,5.47367,5.44475
07/02/2015,4.79903,6.97375
08/02/2015,4.53122,5.99731
09/02/2015,4.49192,6.08486
10/02/2015,4.51769,6.02364
10/02/2015,4.72147,7.22408
10/02/2015,4.79086,5.756
11/02/2015,4.50664,6.05044
11/02/2015,5.26078,6.56628
11/02/2015,4.74953,5.82436
11/02/2015,5.69225,6.52194
11/02/2015,4.01539,7.49156
12/02/2015,5.79986,5.69686
13/02/2015,4.26961,8.16743
14/02/2015,5.41742,6.58733
14/02/2015,4.68036,5.96192
14/02/2015,5.66094,6.50231
15/02/2015,4.53164,5.9965
15/02/2015,4.79089,5.75594
15/02/2015,5.66444,6.50425
16/02/2015,4.79081,5.75611
17/02/2015,4.52808,7.25489
18/02/2015,4.98289,7.02392
19/02/2015,4.69025,7.25494
19/02/2015,4.74964,5.82256
20/02/2015,4.39003,6.63825
20/02/2015,4.99047,7.19881
21/02/2015,5.0364,6.70151
21/02/2015,4.70539,5.96847
23/02/2015,4.53346,7.08406
25/02/2015,5.44703,6.65844
26/02/2015,4.46372,6.1635
28/02/2015,5.17331,6.44422
28/02/2015,4.25225,8.22819
01/03/2015,5.41836,6.60667
01/03/2015,5.52153,6.03003
02/03/2015,4.50133,6.06478
02/03/2015,4.74956,5.82269
03/03/2015,4.52428,6.01211
03/03/2015,4.77925,6.10647
03/03/2015,4.77825,6.10639
03/03/2015,4.50664,6.05044
03/03/2015,4.79086,5.75614
04/03/2015,4.47492,6.12906
05/03/2015,5.20331,6.51667
06/03/2015,5.63572,5.22503
06/03/2015,5.39442,6.571
06/03/2015,4.57956,7.25519
06/03/2015,5.44491,6.15516
06/03/2015,4.91461,5.94161
08/03/2015,4.77889,5.77969
09/03/2015,5.80917,5.21667
09/03/2015,4.50536,6.05572
09/03/2015,5.78583,5.42997
10/03/2015,4.7495,5.82281
11/03/2015,5.45953,6.72644
11/03/2015,4.79094,5.75581
11/03/2015,4.49278,6.08325
11/03/2015,5.56869,6.06056
12/03/2015,5.24039,6.77004
12/03/2015,5.24039,6.77014
12/03/2015,4.74919,5.82336
12/03/2015,4.49972,6.06844
13/03/2015,5.05358,6.69319
13/03/2015,4.71231,6.03444
13/03/2015,4.47492,6.13283
14/03/2015,4.79581,5.80408
16/03/2015,4.54369,7.06825
16/03/2015,4.79092,5.75586
16/03/2015,4.51603,6.02639
17/03/2015,4.58181,7.25539
17/03/2015,4.74908,5.82339
17/03/2015,5.55875,6.21889
18/03/2015,4.27416,7.17604
19/03/2015,4.2589,8.185
20/03/2015,4.58131,7.25392
20/03/2015,4.91378,5.61425
21/03/2015,4.93025,5.71703
21/03/2015,4.64019,5.9235
22/03/2015,5.51811,5.63781
23/03/2015,4.47497,6.10892
24/03/2015,4.96667,6.93608
24/03/2015,5.51914,5.52931
24/03/2015,5.59017,6.69936
24/03/2015,4.31572,5.82928
24/03/2015,4.79092,5.75581
25/03/2015,4.52142,6.01772
25/03/2015,4.74947,5.82281
30/03/2015,4.58131,7.25392
30/03/2015,4.74958,5.82267
30/03/2015,5.43019,6.00169
31/03/2015,4.79092,5.75592
01/04/2015,4.67806,5.90375
01/04/2015,4.68033,5.90161
02/04/2015,4.74967,5.82253
03/04/2015,5.51967,5.99575
03/04/2015,5.57372,5.64194
07/04/2015,5.90156,5.57478
07/04/2015,4.49547,6.07814
10/04/2015,5.42847,5.886
10/04/2015,4.50275,6.06147
11/04/2015,5.10317,6.47989
11/04/2015,5.89553,5.6065
14/04/2015,4.97031,6.80492
14/04/2015,4.77811,5.98033
14/04/2015,4.54792,5.94083
15/04/2015,4.79081,5.75608
15/04/2015,4.53694,5.97997
16/04/2015,4.74953,5.82272
16/04/2015,4.90292,6.35767
17/04/2015,4.81286,6.11944
17/04/2015,5.44781,6.63086
17/04/2015,5.44781,6.63089
19/04/2015,4.56328,6.8505
19/04/2015,5.46261,5.984
19/04/2015,4.23243,8.14611
20/04/2015,4.74972,5.82253
21/04/2015,5.39061,6.21375
21/04/2015,5.65878,6.51575
21/04/2015,4.53694,5.98017
22/04/2015,4.25225,8.22819
26/04/2015,4.70533,5.96933
26/04/2015,4.89297,7.11933
28/04/2015,4.71008,5.97031
28/04/2015,4.53822,6.01756
30/04/2015,5.47094,6.11822
01/05/2015,4.62092,6.19647
01/05/2015,4.94131,5.68778
01/05/2015,4.49531,6.07836
01/05/2015,4.2589,8.185
02/05/2015,5.61278,5.17542
02/05/2015,4.92928,7.02436
04/05/2015,4.51197,6.03278
04/05/2015,4.7495,5.82283
04/05/2015,4.27353,8.19223
05/05/2015,5.24203,6.61867
07/05/2015,4.71831,5.97197
07/05/2015,4.76967,5.79386
08/05/2015,4.82542,5.972
08/05/2015,4.7495,5.82278
09/05/2015,4.45394,7.18047
10/05/2015,4.537,6.25997
10/05/2015,4.74672,5.82258
10/05/2015,NaN,NaN
11/05/2015,4.983,7.17471
11/05/2015,4.43169,6.26939
12/05/2015,4.74811,6.02733
12/05/2015,5.12694,6.47607
12/05/2015,4.60078,7.25989
12/05/2015,4.98728,7.08353
13/05/2015,4.50169,6.06403
13/05/2015,4.47497,6.13106
14/05/2015,6.09461,5.52911
14/05/2015,4.76975,5.79378
15/05/2015,4.45162,7.17877
15/05/2015,4.74944,5.82283
15/05/2015,4.50714,6.68694
16/05/2015,4.52811,6.63092
16/05/2015,5.45308,6.68903
17/05/2015,5.44856,6.68072
17/05/2015,5.44736,6.67606
17/05/2015,4.54139,6.52072
17/05/2015,4.54139,6.52075
17/05/2015,4.71897,5.97117
17/05/2015,4.502,6.06322
18/05/2015,4.87889,7.16722
18/05/2015,4.50469,6.05717
19/05/2015,5.02575,6.69244
20/05/2015,5.1,6.49769
20/05/2015,5.10003,6.49836
20/05/2015,5.10047,6.49828
20/05/2015,5.10064,6.49828
20/05/2015,5.10072,6.49828
20/05/2015,5.10072,6.49828
20/05/2015,5.10131,6.49822
20/05/2015,5.95536,5.05064
20/05/2015,4.82881,7.15522
20/05/2015,4.79431,5.74475
20/05/2015,4.54533,6.49875
20/05/2015,4.54536,6.49875
21/05/2015,5.10003,6.49847
21/05/2015,4.20983,8.0655
21/05/2015,4.77472,7.14531
21/05/2015,4.74922,5.82322
21/05/2015,4.506,6.05114
22/05/2015,5.10061,6.49711
22/05/2015,5.10058,6.49722
23/05/2015,4.73592,5.97464
24/05/2015,4.76975,5.79381
26/05/2015,5.43472,5.87931
27/05/2015,4.738,5.97514
28/05/2015,4.71014,7.23422
30/05/2015,4.2589,8.185
31/05/2015,4.22754,7.95484
01/06/2015,5.47147,6.69044
02/06/2015,4.92787,6.43441
02/06/2015,5.45089,6.68311
02/06/2015,4.50625,6.05189
03/06/2015,5.44736,6.67611
03/06/2015,5.44958,6.66964
03/06/2015,4.188,8.22417
03/06/2015,4.2589,8.18473
05/06/2015,5.44922,6.64139
05/06/2015,5.44861,6.66131
05/06/2015,5.44806,6.65898
05/06/2015,5.61486,6.65939
05/06/2015,5.44833,6.66
05/06/2015,5.44919,6.66792
07/06/2015,4.68153,5.90211
08/06/2015,4.68236,7.26353
09/06/2015,4.76956,5.79406
09/06/2015,4.49394,6.081
10/06/2015,4.749,5.82356
10/06/2015,4.54527,8.01203
11/06/2015,4.1314,7.82491
12/06/2015,4.65806,5.91739
12/06/2015,5.10236,6.48894
13/06/2015,4.66211,5.91928
14/06/2015,4.67733,5.90506
15/06/2015,4.74897,5.94525
15/06/2015,5.43551,5.87802
15/06/2015,5.42994,5.27447
15/06/2015,5.90153,5.57478
17/06/2015,4.77078,5.79228
18/06/2015,5.40514,6.48964
20/06/2015,4.77767,5.98056
22/06/2015,4.77456,5.78722
22/06/2015,5.05278,6.70306
22/06/2015,4.27353,8.19223
23/06/2015,4.77119,5.79167
23/06/2015,4.54778,6.97856
24/06/2015,4.50692,6.04933
24/06/2015,4.72081,7.22267
26/06/2015,4.42661,7.15869
27/06/2015,4.82486,5.95886
27/06/2015,4.88072,7.12356
27/06/2015,4.06717,6.26844
28/06/2015,4.90268,7.18265
28/06/2015,4.74944,5.82289
28/06/2015,5.46028,6.69722
28/06/2015,4.90278,7.18278
28/06/2015,5.45969,6.69692
29/06/2015,4.77097,5.79172
29/06/2015,5.46075,6.69733
29/06/2015,5.38864,6.54922
30/06/2015,4.51622,6.02606
30/06/2015,4.76819,6.10458
30/06/2015,4.80197,6.10822
30/06/2015,4.80228,6.10828
30/06/2015,4.80247,6.10819
30/06/2015,4.67614,7.25369
01/07/2015,5.55875,5.20231
02/07/2015,5.57781,5.67736
02/07/2015,4.82632,7.29094
03/07/2015,4.67147,5.90906
03/07/2015,5.16833,6.44292
04/07/2015,4.69581,5.92256
04/07/2015,5.77483,5.20122
06/07/2015,4.77206,5.79047
06/07/2015,4.50528,6.05569
06/07/2015,4.49969,6.06842
06/07/2015,4.56422,7.25192
07/07/2015,5.64117,6.61625
07/07/2015,4.92803,6.43558
07/07/2015,5.16497,6.44058
09/07/2015,4.66961,5.91061
11/07/2015,5.45656,6.69358
11/07/2015,5.45758,6.69344
12/07/2015,5.19722,6.51408
14/07/2015,4.70236,5.96789
17/07/2015,5.43381,6.17225
20/07/2015,5.41911,5.30311
20/07/2015,5.56622,6.26828
20/07/2015,4.70786,6.4245
22/07/2015,5.82694,5.17806
23/07/2015,4.64717,5.95661
23/07/2015,5.52,5.99694
23/07/2015,5.20264,6.48285
23/07/2015,5.10239,6.48892
24/07/2015,4.72056,5.9715
25/07/2015,5.86808,5.13489
25/07/2015,4.97844,7.10028
26/07/2015,5.12539,6.44208
26/07/2015,5.12514,6.44228
27/07/2015,5.55878,5.20228
28/07/2015,5.13747,6.44964
28/07/2015,4.60442,7.25972
28/07/2015,5.12497,6.45903
29/07/2015,4.82744,5.97236
29/07/2015,5.16125,6.43811
30/07/2015,5.10322,6.46419
31/07/2015,5.45878,5.98633
31/07/2015,4.6002,6.8001
03/08/2015,5.65361,6.11056
03/08/2015,4.42958,6.32747
04/08/2015,4.62872,6.26381
05/08/2015,4.48933,6.08969
07/08/2015,4.88625,6.39306
07/08/2015,4.74944,5.82289
07/08/2015,4.74944,5.82286
07/08/2015,4.74944,5.82289
09/08/2015,5.69342,5.75778
09/08/2015,5.97619,5.71592
09/08/2015,5.83008,5.07519
12/08/2015,5.14653,6.45897
12/08/2015,5.15028,6.45572
12/08/2015,5.15503,6.45708
12/08/2015,5.15453,6.45203
14/08/2015,5.57256,5.68028
15/08/2015,5.66939,5.75572
16/08/2015,5.01097,6.69175
16/08/2015,5.01097,6.69175
17/08/2015,5.57311,5.74572
17/08/2015,5.38672,6.5655
18/08/2015,5.14828,6.44228
18/08/2015,5.15803,6.43908
18/08/2015,4.51619,6.02606
19/08/2015,4.85978,7.13589
21/08/2015,5.57364,5.73928
22/08/2015,4.66197,6.06528
22/08/2015,4.65617,6.07619
22/08/2015,4.93489,6.47928
22/08/2015,4.90311,6.4395
23/08/2015,5.90167,5.57469
23/08/2015,5.20944,6.59025
24/08/2015,5.69103,6.54558
24/08/2015,5.56917,5.68611
25/08/2015,4.76981,5.67686
25/08/2015,5.57322,5.73472
25/08/2015,4.4495,7.17733
26/08/2015,6.00164,5.41415
26/08/2015,5.38675,6.56547
27/08/2015,4.88383,5.85278
27/08/2015,5.57314,5.70408
27/08/2015,5.57367,5.80856
27/08/2015,4.50894,6.04069
31/08/2015,4.95353,6.83794
01/09/2015,5.48564,6.70417
01/09/2015,4.2589,8.185
02/09/2015,5.42432,5.90173
03/09/2015,4.66053,6.07856
07/09/2015,4.71017,7.23425
07/09/2015,4.86675,7.14431
07/09/2015,4.86675,7.14428
08/09/2015,5.78543,5.66345
08/09/2015,4.73539,5.97447
09/09/2015,5.57378,5.75058
10/09/2015,4.58362,7.25604
10/09/2015,5.42378,6.58447
11/09/2015,4.95452,6.80803
11/09/2015,5.02536,6.36061
12/09/2015,4.71486,7.22533
12/09/2015,4.79089,6.75597
13/09/2015,4.40667,6.03483
13/09/2015,4.92203,7.06867
13/09/2015,5.44953,6.68058
15/09/2015,5.355,6.41222
15/09/2015,5.44769,6.63228
15/09/2015,4.79089,5.756
16/09/2015,4.50733,6.04772
16/09/2015,5.44819,6.659
17/09/2015,5.57667,5.73336
17/09/2015,4.54161,5.96403
19/09/2015,4.47431,6.13167
19/09/2015,5.27206,6.54986
19/09/2015,4.699,5.91961
20/09/2015,5.44858,6.66133
21/09/2015,4.77125,5.79167
21/09/2015,4.51272,6.03158
22/09/2015,5.42497,5.29044
22/09/2015,4.79086,5.75628
22/09/2015,4.7495,5.82286
22/09/2015,4.48931,6.08969
22/09/2015,5.16578,6.47061
23/09/2015,4.78481,5.77053
24/09/2015,5.56581,5.61731
24/09/2015,5.57575,5.07261
24/09/2015,4.81633,5.72061
25/09/2015,4.79706,5.74439
25/09/2015,4.79706,5.74439
26/09/2015,5.361,6.59786
26/09/2015,4.92831,6.43731
28/09/2015,4.6715,5.90917
28/09/2015,4.54148,7.247
29/09/2015,5.01834,6.35453
03/10/2015,5.10083,6.50631
03/10/2015,5.24914,6.63222
04/10/2015,4.74947,5.82256
05/10/2015,4.53694,5.98006
05/10/2015,4.47489,6.10867
06/10/2015,4.79353,5.75644
07/10/2015,4.91497,5.61336
07/10/2015,4.48178,6.09958
07/10/2015,5.24321,6.61648
08/10/2015,4.60389,6.33567
08/10/2015,4.188,8.22417
09/10/2015,4.94742,6.55844
10/10/2015,5.41772,5.30319
10/10/2015,4.70203,5.91906
10/10/2015,4.70233,5.96792
11/10/2015,4.53697,5.97997
14/10/2015,5.78253,5.26281
16/10/2015,5.64617,5.59519
16/10/2015,4.49897,6.07
17/10/2015,4.88869,7.06297
17/10/2015,4.27278,6.7075
19/10/2015,5.27206,6.56639
19/10/2015,4.50489,6.50667
19/10/2015,5.13201,6.65747
19/10/2015,4.2555,7.66443
21/10/2015,4.74953,5.82275
21/10/2015,5.48006,6.70261
23/10/2015,4.79711,5.74433
24/10/2015,5.49444,6.10111
24/10/2015,4.79428,5.74419
26/10/2015,6.37013,6.01996
26/10/2015,6.30083,6.00214
26/10/2015,4.51661,6.02539
26/10/2015,4.95781,6.68025
27/10/2015,6.52074,6.06986
27/10/2015,5.53619,6.03725
27/10/2015,4.25979,8.18832
27/10/2015,4.25979,8.18832
28/10/2015,4.97897,7.20001
29/10/2015,5.63764,5.22894
29/10/2015,4.47175,6.13806
30/10/2015,5.61725,6.81661
31/10/2015,4.88472,5.66328
01/11/2015,5.48053,6.73144
01/11/2015,4.53494,6.64042
02/11/2015,4.82539,5.972
02/11/2015,4.74958,5.82272
03/11/2015,4.49592,6.07694
04/11/2015,5.90136,5.57514
04/11/2015,4.50661,6.05047
04/11/2015,5.41583,6.78108
05/11/2015,5.425,5.35075
05/11/2015,5.01863,6.358
05/11/2015,5.85856,5.13242
05/11/2015,5.64375,5.71428
05/11/2015,4.865,7.32722
05/11/2015,5.44922,6.63847
06/11/2015,5.42372,6.58433
06/11/2015,5.44039,6.58433
06/11/2015,5.40825,6.574
07/11/2015,5.53442,5.90125
07/11/2015,4.74881,5.82381
08/11/2015,5.13161,6.45408
08/11/2015,5.13208,6.45367
09/11/2015,4.69098,7.25438
09/11/2015,4.69105,7.25443
10/11/2015,4.79075,5.75639
11/11/2015,4.77122,5.79167
12/11/2015,5.49,6.095
13/11/2015,4.75669,5.81261
13/11/2015,5.1275,6.45992
13/11/2015,5.12578,6.45742
13/11/2015,5.12686,6.45764
13/11/2015,5.12639,6.458
13/11/2015,5.12564,6.45833
13/11/2015,5.12556,6.45858
13/11/2015,5.12506,6.45906
13/11/2015,5.12431,6.45906
13/11/2015,5.63872,6.64158
17/11/2015,4.70367,5.96811
17/11/2015,5.57415,5.78795
17/11/2015,4.49189,6.08494
17/11/2015,4.49594,6.07692
18/11/2015,4.72883,5.85442
18/11/2015,4.49906,6.06994
19/11/2015,4.72497,5.85697
20/11/2015,5.63542,6.65531
21/11/2015,4.72486,5.85817
21/11/2015,4.72978,5.85339
21/11/2015,4.73,5.85311
21/11/2015,4.49097,6.08664
22/11/2015,4.47772,7.19661
22/11/2015,4.93797,6.99864
23/11/2015,4.53714,5.97936
24/11/2015,4.50469,6.05717
24/11/2015,4.72486,5.85825
25/11/2015,4.77128,5.79164
25/11/2015,5.85883,5.14828
27/11/2015,4.51806,6.02511
27/11/2015,4.66878,5.91133
27/11/2015,4.75642,5.81294
29/11/2015,4.47492,6.12778
30/11/2015,5.868,5.17078
01/12/2015,5.90275,5.58022
01/12/2015,4.45219,7.17919
03/12/2015,5.56878,5.76931
03/12/2015,5.0737,6.73804
03/12/2015,6.05306,5.83528
03/12/2015,5.44797,6.67256
06/12/2015,4.8413,7.26241
08/12/2015,6.17389,5.55417
10/12/2015,4.95467,6.80625
11/12/2015,4.77097,5.79203
12/12/2015,5.17572,6.44375
13/12/2015,4.53708,5.97972
13/12/2015,4.77817,5.98036
14/12/2015,5.89096,5.71493
15/12/2015,4.68664,6.41742
15/12/2015,4.47503,6.13086
15/12/2015,4.7485,5.82417
15/12/2015,4.74992,5.82225
15/12/2015,4.49278,6.08325
16/12/2015,4.47158,6.13867
16/12/2015,4.60739,6.37214
16/12/2015,5.49908,6.708
17/12/2015,4.73192,6.43267
18/12/2015,4.57197,5.90839
19/12/2015,4.53703,5.97994
21/12/2015,6.25444,5.76556
22/12/2015,5.63333,6.82506
24/12/2015,4.50489,6.05667
24/12/2015,4.65192,6.62664
28/12/2015,5.87856,5.08978
28/12/2015,5.68831,5.71311
29/12/2015,4.97314,6.35644
30/12/2015,4.50822,6.04397
01/01/2016,5.10139,6.49229
01/01/2016,4.537,5.97992
01/01/2016,5.10142,6.49228
02/01/2016,4.537,5.97992
02/01/2016,4.46469,6.16175
04/01/2016,5.44758,6.67889
05/01/2016,4.54039,7.24555
05/01/2016,4.82561,6.15356
05/01/2016,4.50625,6.05192
06/01/2016,4.65458,7.27692
09/01/2016,5.92842,5.69861
10/01/2016,4.47797,6.10297
11/01/2016,5.88058,5.10039
12/01/2016,5.35933,6.15356
12/01/2016,4.47797,6.10992
12/01/2016,4.74883,5.82375
13/01/2016,5.27206,6.54989
13/01/2016,4.373,8.42417
14/01/2016,5.35,4.43333
14/01/2016,4.979,7.11047
15/01/2016,5.68594,5.28656
15/01/2016,5.67461,5.27872
15/01/2016,5.48756,6.60497
15/01/2016,5.60164,6.45483
15/01/2016,4.77706,5.78453
16/01/2016,4.49394,6.08108
16/01/2016,4.50528,6.05575
17/01/2016,4.61603,6.19381
17/01/2016,4.47467,6.11983
17/01/2016,4.40533,6.26172
18/01/2016,4.69531,5.92019
18/01/2016,4.60408,7.25936
19/01/2016,4.47531,6.25844
19/01/2016,5.10039,6.50628
21/01/2016,5.45333,6.6875
22/01/2016,5.11364,6.55653
24/01/2016,4.53714,5.97947
24/01/2016,4.74886,5.82372
25/01/2016,4.48569,6.09608
25/01/2016,5.48575,5.91083
25/01/2016,5.47869,5.90439
26/01/2016,5.43494,5.87989
26/01/2016,4.48719,6.09372
26/01/2016,5.64578,6.07553
26/01/2016,4.82356,5.71167
28/01/2016,4.54842,6.97633
29/01/2016,4.39272,6.29192
29/01/2016,5.89381,5.60794
29/01/2016,5.56175,6.54603
31/01/2016,4.55692,5.91917
31/01/2016,5.45333,6.71517
03/02/2016,4.74142,5.94256
04/02/2016,4.52142,6.01772
04/02/2016,5.43078,6.00097
04/02/2016,4.25082,8.13864
05/02/2016,4.52647,6.00733
05/02/2016,4.23558,8.1606
07/02/2016,5.94381,5.70025
08/02/2016,4.63042,6.27767
08/02/2016,4.77708,5.7845
08/02/2016,5.12918,6.73789
09/02/2016,4.5375,6.27761
09/02/2016,4.72011,7.22342
10/02/2016,4.70567,5.96853
11/02/2016,4.78475,5.77053
11/02/2016,5.4625,5.89236
12/02/2016,4.86572,5.87636
12/02/2016,4.50667,6.05005
14/02/2016,4.62086,6.1965
15/02/2016,4.46339,7.18722
17/02/2016,4.40639,8.16615
18/02/2016,4.94194,5.68697
19/02/2016,4.49183,6.08489
20/02/2016,4.76364,5.97833
20/02/2016,4.39672,6.64522
20/02/2016,4.50508,6.05619
21/02/2016,5.14453,6.44431
21/02/2016,4.7745,5.78725
22/02/2016,5.61853,5.17033
25/02/2016,4.60142,7.06947
02/03/2016,4.54979,8.58241
04/03/2016,4.65849,6.63672
04/03/2016,4.67142,5.90917
07/03/2016,4.49594,6.07694
07/03/2016,4.27431,8.16616
08/03/2016,5.63769,5.22894
09/03/2016,4.47669,6.65736
09/03/2016,4.50664,6.05044
09/03/2016,4.49786,6.07267
09/03/2016,5.10025,6.50267
11/03/2016,4.47469,6.11997
12/03/2016,4.79706,5.74442
12/03/2016,4.55683,5.91919
12/03/2016,5.69297,6.576
14/03/2016,5.02497,6.36064
14/03/2016,5.7795,5.47856
15/03/2016,4.51672,6.02528
15/03/2016,4.92197,7.03867
16/03/2016,5.48003,6.70258
17/03/2016,5.12686,6.45756
17/03/2016,5.12767,6.45706
20/03/2016,5.40514,6.48964
20/03/2016,4.80058,5.73519
20/03/2016,4.54297,5.95844
21/03/2016,5.66267,6.70869
21/03/2016,5.62231,6.75808
22/03/2016,4.53711,5.97972
23/03/2016,4.28904,8.22518
24/03/2016,4.9283,6.4373
24/03/2016,5.09028,6.50889
25/03/2016,4.65542,5.95817
27/03/2016,4.66869,5.91128
28/03/2016,4.65444,5.95806
28/03/2016,5.26508,6.54747
04/04/2016,4.79256,5.75006
04/04/2016,4.77089,5.74206
05/04/2016,6.43303,6.04303
06/04/2016,4.21806,8.04583
11/04/2016,4.71158,5.92175
14/04/2016,5.48003,6.70258
14/04/2016,6.09206,5.51972
15/04/2016,4.21678,8.04315
20/04/2016,4.8926,7.12149
20/04/2016,4.47492,6.13286
21/04/2016,4.81222,5.72889
22/04/2016,4.50511,6.05622
22/04/2016,5.90186,5.57429
23/04/2016,4.6715,5.90919
23/04/2016,5.44894,6.67203
24/04/2016,6.52127,5.88676
25/04/2016,4.54464,5.95342
27/04/2016,4.69653,5.88578
28/04/2016,5.47381,5.90025
28/04/2016,5.56967,5.63403
28/04/2016,5.64164,6.61594
30/04/2016,4.2589,8.185
01/05/2016,4.2589,8.185
01/05/2016,5.68275,6.51778
03/05/2016,5.55878,5.20231
04/05/2016,5.56953,5.1
04/05/2016,4.95467,6.80281
05/05/2016,5.06111,5.91708
05/05/2016,5.68519,5.28761
05/05/2016,5.43594,5.86888
